"name","num_of_errors","num_coord","num_poss","num_tu","num_part_noun","num_noun_inf","pos_sim_nei","lemma_sim_nei","pos_sim_all","lemma_sim_all"
"AAl_1_1.txt",5,5,15,9,4,0,16.8,21.9,18.0659523809524,23.1554365079365
"AAl_1_2.txt",3,11,24,23,1,0,15.4705882352941,20.3529411764706,16.6681043917636,21.4029041604301
"AAl_10_1.txt",1,3,8,6,1,2,26,33,24.8861111111111,31.2444444444444
"AAl_10_2.txt",1,12,9,21,2,4,25.4,33.4,24.6718650793651,32.7491666666667
"AAl_11_1.txt",3,7,16,12,5,0,16.4,20.9,16.0545238095238,20.5549603174603
"AAl_11_2.txt",5,14,17,27,1,0,14.65,19.05,17.196766430379,21.7322162677794
"AAl_12_1.txt",3,4,20,17,6,1,23,29,21.5237704425204,26.2630411255411
"AAl_12_2.txt",0,3,20,22,0,5,16.8823529411765,22.0588235294118,18.0470368011458,23.5161314704135
"AAl_13_1.txt",0,13,17,23,4,1,25.6,31.4,27.4384523809524,33.9175
"AAl_13_2.txt",0,8,16,15,2,3,17.6428571428571,24.2142857142857,22.2853148835292,28.7548334601906
"AAl_14_1.txt",0,5,20,14,3,0,19.5555555555556,24.7777777777778,17.2837742504409,22.069708994709
"AAl_14_2.txt",0,7,21,18,2,3,17.8333333333333,25.5,18.9410443722944,27.6916847041847
"AAl_15_1.txt",4,6,19,9,2,0,19.875,26.125,18.8470238095238,24.6657738095238
"AAl_15_2.txt",0,9,16,19,2,5,20.8181818181818,26.3636363636364,22.1279515938607,28.0398170011806
"AAl_16_1.txt",3,11,10,20,3,0,22.7,26.8,24.1694841269841,28.185
"AAl_16_2.txt",0,7,12,22,0,5,21.6153846153846,26.4615384615385,23.1434204684205,28.2019335365489
"AAl_17_1.txt",0,2,17,14,1,2,17.3333333333333,22.1111111111111,20.2503086419753,25.2387566137566
"AAl_17_2.txt",5,9,33,27,0,7,21.0666666666667,27.2666666666667,23.3043857993858,29.7078366078366
"AAl_18_1.txt",3,3,11,11,4,0,16.625,22.375,16.7952380952381,22.7316964285714
"AAl_18_2.txt",0,5,21,24,2,2,16.2307692307692,22.6923076923077,18.8400776573854,25.6344672421595
"AAl_19_1.txt",2,2,9,9,4,0,34.4,44.4,31.0833333333333,40.22
"AAl_19_2.txt",5,12,12,19,2,0,21.2727272727273,27,21.733658008658,28.8914043027679
"AAl_2_1.txt",0,5,24,13,3,1,14.6666666666667,21.2222222222222,16.8940476190476,22.905467372134
"AAl_2_2.txt",8,12,17,19,2,7,18.2666666666667,24.2,18.8248408998409,25.0464911014911
"AAl_20_1.txt",1,4,16,11,3,0,26,32.5,25.8583333333333,32.3111111111111
"AAl_20_2.txt",6,3,11,18,2,0,20.8333333333333,26.3333333333333,20.8450426887927,25.6425535113035
"AAl_21_1.txt",3,1,16,13,2,1,16.75,21,17.6450892857143,22.366369047619
"AAl_21_2.txt",4,15,12,25,1,2,18.4545454545455,24.3636363636364,20.8467302899121,27.9039912108094
"AAl_22_1.txt",1,7,22,12,6,0,15.7,20.7,16.9705555555556,21.4964682539683
"AAl_22_2.txt",4,6,19,28,5,3,19.2777777777778,24.6111111111111,18.655041821831,23.7224005524251
"AAl_23_1.txt",1,6,15,10,4,0,18.5,22.5,20.2861111111111,24.3194444444444
"AAl_23_2.txt",6,7,14,20,0,2,18.0833333333333,23.5,17.5213654401154,22.973088023088
"AAl_24_1.txt",2,2,9,15,2,0,20.875,25.25,20.8488095238095,25.524255952381
"AAl_24_2.txt",3,12,19,18,0,1,14.875,20.1875,17.1188597860473,22.108069534632
"AAl_25_1.txt",4,2,14,20,2,0,15.8333333333333,19.3333333333333,15.8157677970178,18.9709295334295
"AAl_25_2.txt",0,6,13,31,1,4,14.95,18.9,15.8099123174297,19.7158352835675
"AAl_26_1.txt",2,13,19,11,2,1,40,48,34.8333333333333,42.1041666666667
"AAl_26_2.txt",6,8,41,25,2,3,19,26,19.2879494637307,25.8033956494894
"AAl_27_1.txt",4,6,18,13,0,3,20.4444444444444,25,19.0376543209877,22.9182980599647
"AAl_27_2.txt",3,13,19,20,2,2,17.0625,22.9375,16.3978987158675,22.1143935925186
"AAl_28_1.txt",2,1,15,13,2,0,25.625,31.75,21.4324404761905,27.3308035714286
"AAl_28_2.txt",2,14,9,25,0,1,21.5714285714286,27.0714285714286,20.6168525918526,26.7234051662623
"AAl_29_1.txt",2,3,21,7,2,0,18.7142857142857,24.7142857142857,19.5221088435374,25.2068027210884
"AAl_29_2.txt",0,9,16,18,3,2,22.1818181818182,28.6363636363636,22.8960579824216,29.8299685163322
"AAl_3_1.txt",3,5,15,15,2,1,20.5,25.5,21.8342063492063,27.1969047619048
"AAl_3_2.txt",4,3,20,22,4,5,16.8,23,22.8947150997151,29.577617012617
"AAl_30_1.txt",2,7,11,16,2,0,12.7692307692308,16.6923076923077,16.1675542406312,20.0801892551893
"AAl_30_2.txt",2,6,14,26,4,1,12.2941176470588,16.0588235294118,12.4398323034136,16.1803172653951
"AAl_31_1.txt",4,8,19,11,3,0,18.375,22.875,21.568005952381,26.9264880952381
"AAl_31_2.txt",3,9,15,22,0,1,17.2142857142857,22.5,17.0401283240569,22.3538701377987
"AAl_32_1.txt",3,1,13,15,1,0,13.4166666666667,16.5833333333333,13.0489237614238,16.7129479316979
"AAl_32_2.txt",3,8,17,22,1,0,17.2142857142857,21.5714285714286,19.2202527631099,24.1087085533514
"AAl_33_1.txt",3,2,22,13,5,0,13.6666666666667,17.6666666666667,13.706715969216,17.3971560846561
"AAl_33_2.txt",5,15,17,23,0,1,19.1428571428571,24.3571428571429,21.2849911992769,26.6364260739261
"AAl_34_1.txt",0,5,9,20,2,1,15.1666666666667,18.9166666666667,14.637484968735,18.4584355459355
"AAl_34_2.txt",0,9,17,15,3,3,18.2727272727273,24.7272727272727,19.4381149153876,25.9810770038043
"AAl_35_1.txt",1,5,19,18,6,0,13.9166666666667,18.75,15.4407227032227,20.3660654160654
"AAl_35_2.txt",1,9,19,19,1,2,19.1538461538462,24.1538461538462,18.7098977945132,23.9546588027357
"AAl_36_1.txt",1,6,15,13,3,0,14.6666666666667,18.3333333333333,14.4486772486772,18.1860229276896
"AAl_36_2.txt",3,13,12,19,1,1,14.8823529411765,19.7647058823529,17.4104541892172,21.9713418261861
"AAl_37_1.txt",1,7,13,10,2,1,16.375,19.875,18.752380952381,22.8436011904762
"AAl_37_2.txt",0,6,15,18,1,3,21.8181818181818,29,24.2626361012725,32.1360619178801
"AAl_4_1.txt",0,9,15,7,5,1,21.8333333333333,26.5,21.6111111111111,26.9222222222222
"AAl_4_2.txt",2,8,20,22,2,2,19.8666666666667,24.2,17.5140916490917,22.0221646871647
"AAl_5_1.txt",3,4,15,10,3,1,21.1428571428571,26.7142857142857,19.7132653061224,25.137074829932
"AAl_5_2.txt",4,5,16,20,1,4,17.4166666666667,22.5833333333333,17.3465398027898,22.7796536796537
"AAl_6_1.txt",0,4,15,8,3,1,17.7142857142857,21,16.6901360544218,19.3819727891156
"AAl_6_2.txt",3,9,19,26,0,3,11.5,15.4545454545455,11.1173418098851,15.1206255765765
"AAl_7_1.txt",3,3,14,10,1,0,14.25,17.5,13.9477678571429,17.3011904761905
"AAl_7_2.txt",1,9,13,20,0,8,17.375,21.9375,19.1566696324509,24.2229588987401
"AAl_8_1.txt",1,11,13,15,4,0,15.7272727272727,21.2727272727273,18.4544831431195,24.2126197035288
"AAl_8_2.txt",0,10,18,15,2,4,21.5454545454545,28.2727272727273,21.9510920897285,28.4494752722025
"AAl_9_1.txt",3,2,13,11,2,0,21.375,27.25,17.4080357142857,23.1206845238095
"AAl_9_2.txt",2,11,27,18,6,5,22.2631578947368,27.8421052631579,22.8597431934567,28.5484722201196
"ADe_1_1.txt",0,0,6,10,1,0,12.1111111111111,16.5555555555556,15.124823633157,19.6660052910053
"ADe_1_2.txt",1,2,14,11,0,2,20,27.4444444444444,22.0956349206349,29.1422839506173
"ADe_10_1.txt",1,5,16,14,3,2,14.8461538461538,19,14.5068393145316,18.7526524757294
"ADe_10_2.txt",1,1,6,16,4,0,16,20.4,15.2861190661191,19.6068265068265
"ADe_11_1.txt",6,4,13,8,0,0,20.5,25.6666666666667,22.1111111111111,27.7472222222222
"ADe_11_2.txt",0,7,8,17,1,2,18.6363636363636,24.9090909090909,17.4364193886921,23.6463170667716
"ADe_12_1.txt",1,2,19,9,5,0,16.75,22.5,19.4383928571429,25.5537202380952
"ADe_12_2.txt",2,1,17,24,0,3,14.0555555555556,18.5555555555556,14.1108388978487,17.8318547601636
"ADe_13_1.txt",0,1,18,9,0,0,12,17.25,12.1510416666667,16.5677083333333
"ADe_13_2.txt",4,4,18,20,2,6,22.4615384615385,27.9230769230769,23.0038781731089,29.8626672472826
"ADe_14_1.txt",1,5,18,13,2,0,18.7,24.3,17.7570238095238,23.3096825396825
"ADe_14_2.txt",3,1,9,26,0,1,13.55,17.45,15.1463669438147,19.3233630013777
"ADe_15_1.txt",0,5,21,7,7,0,25.5714285714286,34,22.5061224489796,30.9421768707483
"ADe_15_2.txt",2,2,11,17,1,5,16.6923076923077,22.4615384615385,15.7219235892313,20.9477618535311
"ADe_16_1.txt",0,7,13,8,4,1,20.1428571428571,26.8571428571429,19.6496598639456,27.7969387755102
"ADe_16_2.txt",0,5,16,20,2,3,14.8125,19.9375,14.7441089292652,19.365919757326
